"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize max turn angle"
"06/11/2024 14:08:18:285 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","TotalTimeSpentZigZagging","Length-Odor-Trails","ZigZagAngle","Sep-Vision-Interdependent","TimeUpWind","TimeZigZagging","N-Birds","JitterOdor","Step","minimum-separation","Detection-Distance","weight-flock-crosswind","communicate","Olfaction-Threshold","Seed","max-separate-turn","max-align-cohere-turn","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"218","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","1.5","10","500","57.99999999999999"
"223","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","2","20","500","74"
"232","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1","40","500","96"
"231","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1","20","500","76"
"213","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","1","1","500","46"
"222","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","2","10","500","74"
"227","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","0.5","20","500","72"
"215","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","1","20","500","54"
"236","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1.5","40","500","98"
"221","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","2","1","500","57.99999999999999"
"235","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1.5","20","452","100"
"240","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","2","40","483","100"
"234","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1.5","10","500","66"
"217","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","14","1.5","1","500","54"
"226","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","0.5","10","500","60"
"225","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","0.5","1","500","56.00000000000001"
"230","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1","10","500","66"
"229","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1","1","500","54"
"239","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","2","20","445","100"
"256","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","2","40","428","100"
"255","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","2","20","488","100"
"252","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1.5","40","445","100"
"244","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","0.5","40","500","70"
"238","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","2","10","500","80"
"242","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","0.5","10","500","57.99999999999999"
"243","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","0.5","20","500","60"
"250","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1.5","10","500","82"
"248","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1","40","500","72"
"247","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1","20","500","70"
"246","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1","10","500","64"
"233","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","1.5","1","500","50"
"251","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1.5","20","500","78"
"237","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","15","2","1","500","48"
"254","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","2","10","500","66"
"245","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1","1","500","40"
"260","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","0.5","40","500","52"
"241","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","0.5","1","500","38"
"263","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1","20","500","62"
"264","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1","40","500","80"
"268","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1.5","40","500","62"
"259","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","0.5","20","500","50"
"262","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1","10","500","60"
"267","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1.5","20","500","70"
"253","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","2","1","500","44"
"261","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1","1","500","44"
"257","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","0.5","1","500","30"
"272","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","2","40","473","100"
"249","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","16","1.5","1","500","40"
"266","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1.5","10","500","54"
"280","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1","40","495","100"
"258","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","0.5","10","500","36"
"271","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","2","20","482","100"
"284","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1.5","40","500","90"
"265","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","1.5","1","500","34"
"270","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","2","10","500","56.00000000000001"
"288","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","2","40","500","56.00000000000001"
"276","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","0.5","40","500","66"
"275","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","0.5","20","500","42"
"274","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","0.5","10","500","44"
"273","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","0.5","1","500","30"
"279","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1","20","500","22"
"278","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1","10","500","32"
"290","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","0.5","10","500","54"
"295","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1","20","500","60"
"277","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1","1","500","36"
"291","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","0.5","20","500","54"
"283","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1.5","20","500","42"
"296","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1","40","500","50"
"304","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","2","40","454","100"
"292","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","0.5","40","500","50"
"269","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","17","2","1","500","34"
"286","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","2","10","500","30"
"287","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","2","20","500","52"
"282","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1.5","10","500","32"
"299","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1.5","20","500","74"
"298","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1.5","10","500","72"
"289","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","0.5","1","500","46"
"294","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1","10","500","50"
"300","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1.5","40","500","46"
"285","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","2","1","500","36"
"281","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","18","1.5","1","500","32"
"302","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","2","10","500","62"
"293","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1","1","500","52"
"297","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","1.5","1","500","54"
"306","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","0.5","10","500","52"
"303","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","2","20","500","56.00000000000001"
"308","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","0.5","40","500","50"
"316","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1.5","40","471","100"
"305","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","0.5","1","500","42"
"301","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","19","2","1","500","57.99999999999999"
"310","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1","10","500","62"
"307","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","0.5","20","500","54"
"312","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1","40","500","62"
"311","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1","20","500","54"
"320","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","2","40","500","92"
"318","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","2","10","500","96"
"319","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","2","20","500","78"
"315","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1.5","20","500","57.99999999999999"
"309","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1","1","500","38"
"314","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1.5","10","500","46"
"322","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","0.5","10","500","46"
"328","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1","40","500","60"
"336","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","2","40","484","100"
"324","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","0.5","40","500","42"
"313","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","1.5","1","500","38"
"323","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","0.5","20","500","48"
"335","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","2","20","500","94"
"330","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1.5","10","500","56.00000000000001"
"317","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","20","2","1","500","52"
"327","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1","20","500","48"
"332","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1.5","40","500","60"
"326","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1","10","500","42"
"331","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1.5","20","500","57.99999999999999"
"338","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","22","0.5","10","500","78"
"329","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1.5","1","500","36"
"325","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","1","1","500","30"
"339","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","22","0.5","20","500","74"
"334","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","21","2","10","500","64"
"347","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","22","1.5","20","500","96"
"340","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","22","0.5","40","500","86"
"344","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","1","22","1","40","500","84"
