"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize Vision and Separation"
"06/11/2024 14:24:42:098 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","Length-Odor-Trails","N-Birds","Step","Sep-Vision-Interdependent","JitterOdor","Sep-in-crosswind","ZigZagAngle","TimeUpWind","TimeZigZagging","TotalTimeSpentZigZagging","weight-flock-crosswind","communicate","max-separate-turn","max-align-cohere-turn","Olfaction-Threshold","Seed","minimum-separation","Detection-Distance","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"257","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","3","20","386","100"
"234","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","5","40","429","100"
"261","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","4","10","500","64"
"175","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","5","7","50","493","100"
"262","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","4","20","446","100"
"200","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","6","5","50","439","100"
"258","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","3","30","378","100"
"266","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","5","10","500","36"
"214","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","1","40","500","0"
"263","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","4","30","370","100"
"267","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","5","20","500","68"
"271","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","6","10","500","38"
"239","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","6","40","412","100"
"248","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","1","30","500","0"
"219","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","2","40","500","0"
"260","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","3","50","375","100"
"272","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","6","20","500","64"
"259","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","3","40","376","100"
"253","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","2","30","500","0"
"276","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","7","10","500","60"
"268","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","5","30","395","100"
"281","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","1","10","500","0"
"286","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","2","10","500","92"
"230","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","4","50","448","100"
"277","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","7","20","500","78"
"264","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","4","40","382","100"
"273","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","6","30","397","100"
"205","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","6","6","50","462","100"
"282","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","1","20","386","100"
"224","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","3","40","500","0"
"287","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","2","20","361","100"
"278","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","7","30","448","100"
"291","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","3","10","500","90"
"283","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","1","30","340","100"
"269","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","5","40","376","100"
"296","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","4","10","500","42"
"292","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","3","20","500","98"
"297","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","4","20","405","100"
"301","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","5","10","500","54"
"284","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","1","40","340","100"
"288","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","2","30","500","96"
"249","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","1","40","500","0"
"274","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","6","40","403","100"
"302","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","5","20","405","100"
"293","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","3","30","399","100"
"298","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","4","30","357","100"
"306","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","6","10","500","44"
"240","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","6","50","394","100"
"279","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","7","40","383","100"
"311","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","7","10","500","46"
"307","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","6","20","500","60"
"304","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","5","40","369","100"
"254","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","2","40","500","0"
"289","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","2","40","476","100"
"316","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","1","10","500","88"
"265","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","4","50","383","100"
"317","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","1","20","344","100"
"303","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","5","30","500","96"
"308","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","6","30","399","100"
"299","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","4","40","368","100"
"235","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","5","50","435","100"
"312","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","7","20","500","48"
"294","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","3","40","447","100"
"321","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","2","10","500","36"
"285","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","1","50","340","100"
"322","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","2","20","500","98"
"318","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","1","30","341","100"
"313","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","7","30","421","100"
"326","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","3","10","500","36"
"331","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","4","10","500","54"
"327","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","3","20","500","94"
"323","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","2","30","433","100"
"332","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","4","20","374","100"
"215","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","1","50","500","0"
"245","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","7","50","500","98"
"319","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","1","40","341","100"
"336","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","5","10","500","74"
"333","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","4","30","355","100"
"341","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","6","10","500","54"
"309","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","9","6","40","400","100"
"337","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","5","20","500","80"
"180","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","6","1","50","500","0"
"324","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","2","40","425","100"
"342","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","6","20","500","74"
"270","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","5","50","381","100"
"280","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","8","7","50","439","100"
"346","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","7","10","500","60"
"328","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","3","30","500","0"
"335","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","4","50","425","100"
"329","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","3","40","500","78"
"338","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","5","30","500","64"
"220","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","7","2","50","500","0"
"347","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","10","7","20","500","68"
"351","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","true","2","40","1","11","1","10","500","0"
