BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model for Pub_v14_Cleaning.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig 4_Wandering Albatross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2025 09:38:01:924 -0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450,0,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],pen,see-wind-arrows,Patch-Scaler,Tick-Scaler,Total-Model-Time-In-Seconds,Size-Of-Food-Source-In-Meters,Total-Time-Spent-Trying-To-Relocate-Odor-Before-Give-Up-Seconds,Starting-Distance-From-Plume-Width-Meters,Starting-Distance-From-Plume-Length-Meters,weight-flocking,Time-Per-Turn,max-turning-radius-degrees-per-second,max-align-cohere-turn-degrees-per-second,max-separate-turn-degrees-per-second,Eddy-Diffusivity,Rate-Of-Puff-Radius-Increase,Odor-Source-Release-Rate,zig-zag-heading-offset,Denominator-For-Relationship-Between-DR-and-MinSep,Species1,S1-Dist-Food-Meters,S1-Olfaction,S1-DR,Species2,S2-Dist-Food-Meters,S2-DR,S2-Olfaction,S1-Body-Length-Meters,S1-Flight-Speed-MpS,S2-Flight-Speed-MpS,S2-Body-Length-Meters,N-Species1,Strategy,Seed,[step],(count turtles with [did-find-food = 1]),(allfoundodor),(count turtles),(count turtles with [did-find-food = 1 and species = 1]),(count turtles with [did-find-food = 1 and species = 2]),N-Species2
13954,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,154,886,5,25,5,5,0,0
13956,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,156,895,7,25,7,7,0,0
13958,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,158,867,6,25,6,6,0,0
13959,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,159,904,6,19,6,6,0,0
13962,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,162,935,1,15,1,1,0,0
13960,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,160,853,17,38,17,17,0,0
13963,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,163,853,17,39,17,17,0,0
13964,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,164,877,15,23,15,15,0,0
13961,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,161,872,8,29,8,8,0,0
13965,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,165,856,11,43,11,11,0,0
13967,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,167,876,15,37,15,15,0,0
13968,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,168,894,11,28,11,11,0,0
13969,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,169,867,13,33,13,13,0,0
13966,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,166,891,14,42,14,14,0,0
13970,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,170,824,13,22,13,13,0,0
13971,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,171,876,14,26,14,14,0,0
13973,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,173,816,13,24,13,13,0,0
13974,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,174,829,14,26,14,14,0,0
13972,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,172,873,13,37,13,13,0,0
13978,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,178,850,11,21,11,11,0,0
13975,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,175,899,8,33,8,8,0,0
13976,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,176,894,13,41,13,13,0,0
13977,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,177,888,9,39,9,9,0,0
13979,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,179,880,15,33,15,15,0,0
13980,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,180,859,17,37,17,17,0,0
13981,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,181,873,5,13,5,5,0,0
13984,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,184,903,3,23,3,3,0,0
13983,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,183,912,9,49,9,9,0,0
13982,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,182,910,3,39,3,3,0,0
13985,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,185,880,12,34,12,12,0,0
13987,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,187,898,5,12,5,5,0,0
13986,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,186,863,12,35,12,12,0,0
13988,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,188,863,25,45,25,25,0,0
13990,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,190,890,14,36,14,14,0,0
13991,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,191,875,14,34,14,14,0,0
13989,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,189,856,21,47,21,21,0,0
13992,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,192,953,7,18,7,7,0,0
13994,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,194,878,11,27,11,11,0,0
13996,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,196,936,9,21,9,9,0,0
13995,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,195,892,13,29,13,13,0,0
13993,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,193,928,20,36,20,20,0,0
13997,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,197,851,13,30,13,13,0,0
13999,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,199,853,16,28,16,16,0,0
14002,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,2,740,20,33,20,20,0,0
13998,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,198,939,12,34,12,12,0,0
14001,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,1,863,7,18,7,7,0,0
14000,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Olfaction Only,200,882,15,34,15,15,0,0
14003,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,3,793,26,48,26,26,0,0
14007,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,7,797,13,25,13,13,0,0
14006,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,6,822,14,30,14,14,0,0
14004,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,4,834,19,45,19,19,0,0
14005,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,5,759,25,43,25,25,0,0
14010,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,10,814,10,32,10,10,0,0
14008,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,8,818,17,32,17,17,0,0
14009,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,9,756,12,45,12,12,0,0
14011,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,11,918,11,43,11,11,0,0
14012,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,12,840,9,27,9,9,0,0
14013,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,13,846,10,32,10,10,0,0
14014,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,14,841,21,42,21,21,0,0
14016,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,16,809,10,33,10,10,0,0
14018,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,18,860,4,35,4,4,0,0
14017,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,17,858,19,38,19,19,0,0
14021,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,21,803,3,10,3,3,0,0
14015,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,15,926,14,45,14,14,0,0
14019,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,19,855,10,38,10,10,0,0
14022,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,22,884,17,32,17,17,0,0
14023,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,23,803,15,38,15,15,0,0
14025,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,25,863,7,23,7,7,0,0
14020,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,20,866,21,49,21,21,0,0
14024,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,24,791,12,50,12,12,0,0
14027,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,27,836,15,33,15,15,0,0
14026,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,26,877,13,37,13,13,0,0
14029,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,29,816,22,33,22,22,0,0
14028,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,28,827,1,50,1,1,0,0
14031,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,31,849,1,48,1,1,0,0
14033,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,33,842,8,23,8,8,0,0
14030,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,30,868,16,46,16,16,0,0
14032,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,32,976,13,40,13,13,0,0
14034,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,34,822,15,39,15,15,0,0
14039,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,39,871,8,16,8,8,0,0
14037,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,37,887,17,44,17,17,0,0
14036,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,36,977,20,45,20,20,0,0
14038,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,38,855,15,40,15,15,0,0
14035,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,35,892,10,49,10,10,0,0
14041,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,41,840,12,41,12,12,0,0
14042,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,42,925,14,49,14,14,0,0
14040,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,40,890,16,48,16,16,0,0
14043,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,43,871,8,41,8,8,0,0
14044,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,44,771,28,50,28,28,0,0
14045,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,45,868,10,23,10,10,0,0
14046,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,46,885,18,48,18,18,0,0
14049,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,49,843,11,24,11,11,0,0
14050,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,50,875,7,34,7,7,0,0
14048,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,48,984,23,49,23,23,0,0
14051,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,51,917,13,27,13,13,0,0
14047,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,47,888,15,48,15,15,0,0
14052,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,52,865,5,38,5,5,0,0
14054,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,54,864,5,28,5,5,0,0
14053,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,53,895,18,29,18,18,0,0
14057,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,57,844,7,25,7,7,0,0
14055,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,55,897,14,40,14,14,0,0
14056,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,56,823,5,38,5,5,0,0
14061,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,61,812,9,42,9,9,0,0
14058,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,58,928,14,50,14,14,0,0
14060,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,60,868,12,41,12,12,0,0
14059,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,59,893,14,42,14,14,0,0
14064,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,64,807,5,19,5,5,0,0
14062,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,62,905,11,31,11,11,0,0
14063,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,63,895,6,49,6,6,0,0
14065,FALSE,FALSE,6,0.6,3600,50,300,2000,3000,0.8,10,50,50,1,-1,0.001,5,40,8,Set Manual,50,high,20,Set Manual,50,200,none,1.2,15,15,1.2,50,Flock Foraging,65,830,19,48,19,19,0,0
